Country_code_A3,Name,Year,Substance,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
TJK,Tajikistan,2010,SO2,1.793324086185267,1.6443034368034888,1.4162694237775182,1.1292923533775305,0.9486858676749557,0.7918502877068179,0.6410293617161447,0.5349588980341778,0.8432979574749251,1.162530215190923,1.5572547437162554,1.9104992397050053
TJK,Tajikistan,2011,SO2,2.017455996839618,1.7133260294149113,1.5546301274241656,1.2159026169194829,0.9150073581253731,0.7054879360654932,0.5699115820542613,0.48435947506592136,0.6904491845653786,1.132197381705021,1.5925345545289995,2.11892014428596
TJK,Tajikistan,2012,SO2,1.0364985746853637,0.9496351822695004,0.8499909359087418,0.6053209843002727,0.5386262264667401,0.445078810329942,0.36239913051304523,0.3241304734640253,0.4400263275711409,0.6551027501270047,0.80112757048723,0.9439990341298258
TJK,Tajikistan,2013,SO2,1.0394511360786962,0.8417726094580045,0.764698319321298,0.648348064917759,0.5343503262607852,0.41487537912064043,0.33620592089820306,0.3121862461551715,0.38507737859116936,0.5790354017337976,0.840759291002155,0.9820258015005285
TJK,Tajikistan,2014,SO2,0.5268087756142356,0.5184121279086145,0.4662464298338307,0.3860838244684455,0.32151664951106695,0.2796203340454771,0.23660769412454793,0.231760943752165,0.2713726053195335,0.3888732852513176,0.47705258822639346,0.5349507043354447
TJK,Tajikistan,2015,SO2,0.5876127395405856,0.518183036842064,0.5165291212855003,0.42245736967918657,0.35173285908200824,0.298689423587763,0.232423237427291,0.24287054269236952,0.3022272868044281,0.40743405184570725,0.5170015975563228,0.60593705212886
TJK,Tajikistan,2016,SO2,2.1899213493343943,2.0389223824780007,1.7522965408702205,1.540292929673326,1.2254085539648412,1.014909643601911,0.8688660752652149,0.8665392616447049,0.9830612246394032,1.4959104065588125,1.9277133821700279,2.102720340890483
TJK,Tajikistan,2017,SO2,2.7115813942408833,2.4756787558888944,2.3470583715368196,1.9384506953743217,1.5881038252677209,1.3744741300126335,1.15381974060499,1.118266882929477,1.3508924895915775,1.87764042831035,2.1244127391910252,2.5793435675681864
TJK,Tajikistan,2018,SO2,2.744814649782228,2.531153806870939,2.303350898523586,2.027351821160907,1.7882441234057822,1.52389166318096,1.2807005057860312,1.2071790791296007,1.4575828099824517,2.1205913853792935,2.409675051603147,2.6898520733376206
TJK,Tajikistan,2019,SO2,2.7399315336728476,2.5683866132703788,2.382906382107258,1.954636751561548,1.7943583757102646,1.5932405487619312,1.289773950635284,1.2161611256923877,1.3957841948547953,1.9161143030204422,2.4385984896716613,2.664634865610859
TJK,Tajikistan,2020,SO2,2.8459758443338674,2.5196708390498515,2.319144150244851,1.980835679834336,1.6810208325058105,1.4450083700299237,1.2671956191474656,1.1274493891842459,1.4222453888630013,2.086133299784686,2.492703514793899,2.8229575275907606
TJK,Tajikistan,2021,SO2,3.2589339266483037,2.7003076151428282,2.671855057561145,2.3242435161390294,1.8687082618360809,1.585399157620027,1.3571964445483116,1.332168799688796,1.428190608687054,2.253377543234143,2.8257214655750014,3.061616110850014
TJK,Tajikistan,2022,SO2,3.1878954266058486,2.942160268356942,2.642870522348716,2.13486375221774,1.8514648398779268,1.6084917645827863,1.2702615666289179,1.3481782225408825,1.5113077343419556,2.29242552335213,2.7895757581987928,3.230224287823931
