Country_code_A3,country,year,Substance,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,population,Jan_kg_per_person,Feb_kg_per_person,Mar_kg_per_person,Apr_kg_per_person,May_kg_per_person,Jun_kg_per_person,Jul_kg_per_person,Aug_kg_per_person,Sep_kg_per_person,Oct_kg_per_person,Nov_kg_per_person,Dec_kg_per_person
MMR,Myanmar,2019,NOx,20.74911674905476,17.966173450938836,20.307478700543587,19.99925153047567,16.453269641755714,13.285292315119277,12.407427084356607,12.936828146007912,16.648974762981574,19.61146832737117,18.43649268208815,20.887465965785424,52640713,0.3941648121113929,0.3412980643126706,0.38577514519120565,0.3799198451296751,0.31255787971100835,0.25237675475860816,0.23570020953851076,0.24575708436942928,0.31627563180957624,0.37255324272243745,0.35023257914626177,0.39679299111669375
MMR,Myanmar,2020,NOx,21.23156603274827,18.825470949344844,19.80721138445781,19.996571326211598,16.456166795100287,13.250187621378306,12.362273991857206,12.9258330239654,16.422822345417273,19.178425285356766,19.05422618157568,19.55281569846985,53016522,0.4004707444360132,0.3550868717745167,0.37360450360093045,0.3771762192588114,0.31039695125795475,0.24992562924777123,0.23317776280868077,0.2438076383804543,0.30976800676244426,0.3617443121854875,0.35940166315654726,0.36880608083777827
MMR,Myanmar,2021,NOx,21.430937933373865,19.246592810522785,20.21141752683349,20.28369050654867,16.83240389065043,13.644377812764604,12.78119671348497,13.383628217626296,16.906041011898296,19.70924552827206,19.44092735510728,20.5815491447631,53387102,0.40142538423182933,0.36051016237073114,0.37858240604319543,0.37993615960927546,0.31528970968775244,0.2555744234396653,0.23940607814758275,0.2506902925284518,0.31666901514710977,0.36917616409057114,0.36415026526645483,0.38551538431067295
MMR,Myanmar,2022,NOx,22.04225126832064,21.357724695995877,19.753498799483385,20.487631211444008,16.98332266517992,13.902262535877735,12.978063565323986,13.519108969509988,17.103919553852304,20.106654898877714,19.702055556603348,19.2339862921049,53756787,0.4100366204609781,0.3973028502614168,0.3674605552501377,0.38111710827218914,0.3159289015018684,0.2586140897125741,0.2414218611191176,0.2514865512611456,0.3181722812758937,0.3740300717540599,0.3665035924971362,0.35779642656293614
PAK,Pakistan,2008,NOx,84.67474544795408,79.891194676457,73.85702601799069,72.78413006412211,69.0648267176068,67.01333267795488,66.35050436047788,66.26385695538204,71.19116921975149,77.71267357142466,79.70572022122862,78.54060956640475,189000000,0.4480145261796512,0.42270473373786777,0.3907779154391042,0.38510121727048735,0.36542236358522123,0.354567897766957,0.35106086963215816,0.3506024177533441,0.37667285301455816,0.41117816704457494,0.421723387413908,0.4155587807746284
PAK,Pakistan,2009,NOx,84.12998337947366,77.16873665059107,78.16539626468159,75.5135326768152,70.50994545713672,69.74447831159478,69.33021403549512,69.10174252083638,72.86435422008756,82.16228991302565,82.82725335723363,84.75091781105509,194000000,0.4336597081416168,0.3977769930442839,0.40291441373547215,0.38924501379801646,0.36345332709864286,0.35950762016285964,0.3573722372963666,0.3561945490764762,0.3755894547427194,0.4235169583145652,0.42694460493419395,0.43686040108791285
PAK,Pakistan,2010,NOx,80.74481111621029,75.45105449408616,72.68116780349342,70.69266790519839,68.27870640301086,67.78028440804256,67.89837045073456,68.41816474255612,72.05275891819552,79.14629348315468,80.28668102968055,87.32811591692348,199000000,0.40575281967944865,0.3791510276084732,0.3652319990125298,0.35523953721205226,0.34310907740206464,0.3406044442615204,0.34119784146097765,0.3438098730781714,0.3620741654180679,0.39772006775454616,0.4034506584406058,0.4388347533513743
PAK,Pakistan,2011,NOx,87.10789452856272,79.27493060145062,78.61696589948552,73.87022639711444,67.87306518033307,66.54836202114139,68.25877175743601,67.68594672154255,72.81692222415643,81.03961726736921,79.93102024048913,88.73840018473118,204000000,0.4269994829831506,0.38860260098750304,0.3853772838210075,0.36210895292703155,0.33271110382516217,0.32621746088794795,0.3346018223403726,0.33179385647814974,0.3569456971772374,0.3972530258204373,0.3918187266690644,0.43499215776829003
PAK,Pakistan,2012,NOx,85.90714697254293,80.49880702463001,77.14523003389206,69.21881233760362,67.078995317185,67.37798239877965,68.3374782231309,66.70066359051324,72.35477217256512,78.7090230628823,79.84761057215053,82.94939325948924,208000000,0.41301512967568715,0.3870134953107212,0.37089052900909647,0.33278275162309434,0.3224951697941587,0.3239326076864406,0.328545568380437,0.3206762672620829,0.34785948159887076,0.37840876472539564,0.3838827431353391,0.3987951599013906
PAK,Pakistan,2013,NOx,88.63533413446845,79.65295941637015,78.56571688931567,75.12393657534689,72.20913915362244,71.55559251130668,71.22879949336567,69.18949390366517,75.89633472765436,81.93365903698987,86.29687119189366,89.07450526990569,211000000,0.4200726736230732,0.3775021773287685,0.3723493691436761,0.3560376141011701,0.34222340831100684,0.3391260308592734,0.3375772487837236,0.3279122933822994,0.3596982688514425,0.38831118027009415,0.4089899108620552,0.4221540534118753
